date,observed,trend,seasonal,resid
2022-05-13,0.7382019833356697,0.7310403790344423,0.00029021865661899644,0.006871385644608368
2022-05-14,0.7346060160579976,0.7284515706221528,7.167174766898397e-05,0.006082773688175774
2022-05-15,0.7310100487803254,0.7258145296035858,0.00013209633186978987,0.005063422844869759
2022-05-16,0.7274140815026533,0.7231292559787418,0.00019296932037764022,0.004091856203533877
2022-05-17,0.7238181142249811,0.7203957497476199,0.00038931645988332176,0.0030330480174778954
2022-05-18,0.720222146947309,0.7176140109102208,0.0005842270429285968,0.0020239089941596075
2022-05-19,0.7166261796696368,0.7147840394665443,0.0009929368430819732,0.0008492033600105062
2022-05-20,0.7130302123919647,0.711925039841728,0.00140021008677501,-0.0002950375365382218
2022-05-21,0.7094342451142925,0.7090562164609095,0.0016895138843296435,-0.0013114852309466544
2022-05-22,0.7058382778366203,0.7061446720812847,0.001977381125423956,-0.0022837753700883433
2022-05-23,0.7022423105589483,0.7031575094600488,0.0022520660564250236,-0.0031672649575256125
2022-05-24,0.6986463432812761,0.7000947285972022,0.0025253144309656888,-0.00397369974689186
2022-05-25,0.695050376003604,0.6969563294927448,0.0022427833860008675,-0.004148736875141667
2022-05-26,0.6914544087259318,0.6937423121466763,0.0019588157845756467,-0.0042467192053201215
2022-05-27,0.6878584414482597,0.690452676558997,0.001582535550850893,-0.0041767706615882015
2022-05-28,0.6842624741705875,0.6870874227297067,0.0012048187606658292,-0.004029767319785018
2022-05-29,0.681563046026311,0.6836465506588054,0.0009010166223757746,-0.0029845212548701787
2022-05-30,0.6788636178820344,0.6801300603462934,0.001042245518860572,-0.002308687983119571
2022-05-31,0.6761641897377579,0.6765379517921707,0.0006871261118034946,-0.0010608881662162463
2022-06-01,0.6734647615934815,0.6728702249964367,0.0003312446342404277,0.00026329196280435363
2022-06-02,0.6707653334492049,0.669126879959092,1.2689953574643401e-05,0.00162576353653818
2022-06-03,0.6680659053049284,0.6653079166801364,-0.00030769837229965716,0.0030656869970915866
2022-06-04,0.6653664771606519,0.66141333515957,-0.0005905568550709969,0.004543698856152874
2022-06-05,0.6626670490163753,0.657457792265974,-0.0008752489830508647,0.006084505733452157
2022-06-06,0.6599676208720988,0.6534559448679299,-0.00097921191467102,0.007490887918839929
2022-06-07,0.6572681927278223,0.6494256475258167,-0.0010850084914996794,0.008927553693505348
2022-06-08,0.6545687645835458,0.645384754800013,-0.001325726679799326,0.010509736463332168
2022-06-09,0.6518693364392693,0.6413332666905189,-0.0015682785133074968,0.012104348262057817
2022-06-10,0.6491699082949928,0.6372711831973344,-0.001452612209149054,0.01335133730680738
2022-06-11,0.6464704801507163,0.6331985043204592,-0.0013387795501990877,0.014610755380456164
2022-06-12,0.6437710520064397,0.6291152300598936,-0.0013465411563680033,0.016002363102914134
2022-06-13,0.6410716238621632,0.6250213604156375,-0.0013550876823151684,0.017405351128840882
2022-06-14,0.6353456493798825,0.6209168953876909,-0.0008588650522543809,0.01528761904444595
2022-06-15,0.6296196748976018,0.6168018349760539,-0.0011505387989656144,0.01396837872051356
2022-06-16,0.6238937004153211,0.6126761791807265,-0.0013772833511390779,0.012594804585733707
2022-06-17,0.6181677259330404,0.6085399280017085,-0.0015980114903915315,0.01122580942172337
2022-06-18,0.6124417514507597,0.6043930814390001,-0.0015712861703004134,0.009619956182060099
2022-06-19,0.606715776968479,0.6002356394926011,-0.0015385444372882262,0.008018681913166171
2022-06-20,0.6009898024861983,0.5960676021625116,-0.0012529182142518832,0.006175118537938504
2022-06-21,0.5952638280039176,0.5918792244581516,-0.000961275578294471,0.004345879124060556
2022-06-22,0.5895378535216369,0.58766076138894,-0.00069621803741394,0.002573310170110874
2022-06-23,0.5838118790393562,0.583428426270974,-0.0004251440836123177,0.0008085968519944598
2022-06-24,0.5780859045570754,0.5791984324203506,-5.487647696104582e-05,-0.0010576513863141575
2022-06-25,0.5723599300747948,0.57497077983707,0.00032140754261125433,-0.002932257304886468
2022-06-26,0.5666339555925141,0.5707454685211316,0.0004141657921284947,-0.0045256787207460505
2022-06-27,0.5609079811102333,0.566522498472536,0.0005129404545667338,-0.006127457816869407
2022-06-28,0.5551820066279527,0.5623018696912832,0.00029021865661899644,-0.007410081719949452
2022-06-29,0.549456032145672,0.5580835821773729,7.167174766898397e-05,-0.008699221779369888
2022-06-30,0.5453726772182377,0.553867635930805,0.00013209633186978987,-0.008627055044437126
2022-07-01,0.5412893222908035,0.5496540309515796,0.00019296932037764022,-0.00855767798115374
2022-07-02,0.5372059673633692,0.5454427672396969,0.00038931645988332176,-0.00862611633621096
2022-07-03,0.5331226124359351,0.5412338447951568,0.0005842270429285968,-0.008695459402150328
2022-07-04,0.5290392575085008,0.5370272636179593,0.0009929368430819732,-0.008980942952540464
2022-07-05,0.5249559025810666,0.5328230237081044,0.00140021008677501,-0.009267331213812811
2022-07-06,0.5208725476536323,0.5286211250655921,0.0016895138843296435,-0.009438091296289423
2022-07-07,0.516789192726198,0.5244544649332266,0.001977381125423956,-0.009642653332452462
2022-07-08,0.5127058377987639,0.5203559405538125,0.0022520660564250236,-0.00990216881147365
2022-07-09,0.5086224828713296,0.5163143344802233,0.0025253144309656888,-0.01021716603985943
2022-07-10,0.5045391279438954,0.5123184292653326,0.0022427833860008675,-0.010022084707437984
2022-07-11,0.5004557730164612,0.5083682249091401,0.0019588157845756467,-0.00987126767725462
